dimension,vertices,ave_degree,epsilon,fptas_mosp
60, 1000, 3, 12.8, 128
60, 1000, 3, 12.8, 159
60, 1000, 3, 12.8, 68
60, 1000, 3, 12.8, 63
60, 1000, 3, 12.8, 371
60, 1000, 3, 12.8, 132
60, 1000, 3, 12.8, 171
60, 1000, 3, 12.8, 68
60, 1000, 3, 51.2, 304
60, 1000, 3, 51.2, 294
60, 1000, 3, 51.2, 164
60, 1000, 3, 51.2, 63
60, 1000, 3, 51.2, 135
60, 1000, 3, 51.2, 150
60, 1000, 3, 51.2, 147
60, 1000, 3, 51.2, 73
60, 1000, 3, 51.2, 272
60, 1000, 3, 51.2, 208
60, 1000, 3, 51.2, 114
60, 1000, 3, 51.2, 78
60, 1000, 3, 51.2, 77
60, 1000, 3, 51.2, 85
60, 1000, 3, 51.2, 162
60, 1000, 3, 51.2, 95
60, 1000, 3, 51.2, 85
60, 1000, 3, 51.2, 72
60, 1000, 3, 51.2, 316
60, 1000, 3, 51.2, 201
60, 1000, 3, 204.8, 211
60, 1000, 3, 204.8, 219
60, 1000, 3, 204.8, 184
60, 1000, 3, 204.8, 92
60, 1000, 3, 204.8, 127
60, 1000, 3, 204.8, 151
60, 1000, 3, 204.8, 140
60, 1000, 3, 204.8, 70
60, 1000, 3, 204.8, 200
60, 1000, 3, 204.8, 84
60, 1000, 3, 204.8, 60
60, 1000, 3, 204.8, 79
60, 1000, 3, 204.8, 81
60, 1000, 3, 204.8, 68
60, 1000, 3, 204.8, 82
60, 1000, 3, 204.8, 221
60, 1000, 3, 204.8, 116
60, 1000, 3, 204.8, 59
60, 1000, 3, 204.8, 69
60, 1000, 3, 204.8, 71
60, 1000, 3, 819.2, 136
60, 1000, 3, 819.2, 219
60, 1000, 3, 819.2, 68
60, 1000, 3, 819.2, 83
60, 1000, 3, 819.2, 186
60, 1000, 3, 819.2, 185
60, 1000, 3, 819.2, 192
60, 1000, 3, 819.2, 223
60, 1000, 3, 819.2, 257
60, 1000, 3, 819.2, 156
60, 1000, 3, 819.2, 87
60, 1000, 3, 819.2, 94
60, 1000, 3, 819.2, 177
60, 1000, 3, 819.2, 144
60, 1000, 3, 819.2, 243
60, 1000, 3, 819.2, 92
60, 1000, 3, 819.2, 144
60, 1000, 3, 819.2, 144
60, 1000, 3, 819.2, 203
60, 1000, 3, 819.2, 121
60, 800, 8, 0.8, 1855
60, 800, 8, 0.8, 160
60, 800, 8, 0.8, 199
60, 800, 8, 0.8, 6134
60, 800, 8, 0.8, 163
60, 800, 8, 0.8, 4634
60, 800, 8, 0.8, 1058
60, 800, 8, 0.8, 135
60, 800, 8, 0.8, 137
60, 800, 8, 0.8, 133
60, 800, 8, 0.8, 1365
60, 800, 8, 0.8, 190
60, 800, 8, 0.8, 1321
60, 800, 8, 0.8, 357
60, 800, 8, 0.8, 891
60, 800, 8, 0.8, 1644
60, 800, 8, 0.8, 4239
60, 800, 8, 0.8, 2263
60, 800, 8, 0.8, 2981
60, 800, 8, 0.8, 250
60, 800, 8, 3.2, 248
60, 800, 8, 3.2, 2825
60, 800, 8, 3.2, 960
60, 800, 8, 3.2, 146
60, 800, 8, 3.2, 296
60, 800, 8, 3.2, 147
60, 800, 8, 3.2, 4000
60, 800, 8, 3.2, 127
60, 800, 8, 3.2, 163
60, 800, 8, 3.2, 635
60, 800, 8, 3.2, 140
60, 800, 8, 3.2, 2316
60, 800, 8, 3.2, 218
60, 800, 8, 3.2, 139
60, 800, 8, 3.2, 171
60, 800, 8, 3.2, 142
60, 800, 8, 3.2, 344
60, 800, 8, 3.2, 8696
60, 800, 8, 3.2, 2840
60, 800, 8, 3.2, 1652
60, 800, 8, 12.8, 1015
60, 800, 8, 12.8, 2398
60, 800, 8, 12.8, 2945
60, 800, 8, 12.8, 148
60, 800, 8, 12.8, 1540
60, 800, 8, 12.8, 236
60, 800, 8, 12.8, 230
60, 800, 8, 12.8, 3618
60, 800, 8, 12.8, 127
60, 800, 8, 12.8, 135
60, 800, 8, 12.8, 541
60, 800, 8, 12.8, 198
60, 800, 8, 12.8, 245
60, 800, 8, 12.8, 181
60, 800, 8, 12.8, 136
60, 800, 8, 12.8, 1518
60, 800, 8, 12.8, 567
60, 800, 8, 12.8, 147
60, 800, 8, 12.8, 173
60, 800, 8, 12.8, 206
60, 800, 8, 51.2, 467
60, 800, 8, 51.2, 148
60, 800, 8, 51.2, 167
60, 800, 8, 51.2, 1208
60, 800, 8, 51.2, 137
60, 800, 8, 51.2, 178
60, 800, 8, 51.2, 156
60, 800, 8, 51.2, 149
60, 800, 8, 51.2, 135
60, 800, 8, 51.2, 385
60, 800, 8, 51.2, 682
60, 800, 8, 51.2, 178
60, 800, 8, 51.2, 487
60, 800, 8, 51.2, 248
60, 800, 8, 51.2, 999
60, 800, 8, 51.2, 144
60, 800, 8, 51.2, 357
60, 800, 8, 51.2, 507
60, 800, 8, 51.2, 160
60, 800, 8, 51.2, 792
60, 800, 8, 204.8, 163
60, 800, 8, 204.8, 165
60, 800, 8, 204.8, 210
60, 800, 8, 204.8, 530
60, 800, 8, 204.8, 184
60, 800, 8, 204.8, 219
60, 800, 8, 204.8, 126
60, 800, 8, 204.8, 148
60, 800, 8, 204.8, 178
60, 800, 8, 204.8, 128
60, 800, 8, 204.8, 220
60, 800, 8, 204.8, 137
60, 800, 8, 204.8, 137
60, 800, 8, 204.8, 134
60, 800, 8, 204.8, 434
60, 800, 8, 204.8, 185
60, 800, 8, 204.8, 159
60, 800, 8, 204.8, 473
60, 800, 8, 204.8, 129
60, 800, 8, 204.8, 503
60, 800, 8, 819.2, 144
60, 800, 8, 819.2, 242
60, 800, 8, 819.2, 159
60, 800, 8, 819.2, 170
60, 800, 8, 819.2, 416
60, 800, 8, 819.2, 261
60, 800, 8, 819.2, 508
60, 800, 8, 819.2, 425
60, 800, 8, 819.2, 336
60, 800, 8, 819.2, 169
60, 800, 8, 819.2, 202
60, 800, 8, 819.2, 362
60, 800, 8, 819.2, 134
60, 800, 8, 819.2, 284
60, 800, 8, 819.2, 253
60, 800, 8, 819.2, 197
60, 800, 8, 819.2, 195
60, 800, 8, 819.2, 146
60, 800, 8, 819.2, 170
60, 800, 8, 819.2, 165
60, 800, 7, 0.8, 9139
60, 800, 7, 0.8, 117
60, 800, 7, 0.8, 118
60, 800, 7, 0.8, 592
60, 800, 7, 0.8, 124
60, 800, 7, 0.8, 556
60, 800, 7, 0.8, 133
60, 800, 7, 0.8, 412
60, 800, 7, 0.8, 299
60, 800, 7, 0.8, 156
60, 800, 7, 0.8, 146
60, 800, 7, 0.8, 43288
60, 800, 7, 0.8, 136
60, 800, 7, 0.8, 175
60, 800, 7, 0.8, 376
60, 800, 7, 0.8, 230
60, 800, 7, 0.8, 5943
60, 800, 7, 0.8, 1160
60, 800, 7, 0.8, 497
60, 800, 7, 0.8, 9719
60, 800, 7, 3.2, 191
60, 800, 7, 3.2, 954
60, 800, 7, 3.2, 118
60, 800, 7, 3.2, 167
60, 800, 7, 3.2, 128
60, 800, 7, 3.2, 116
60, 800, 7, 3.2, 126
60, 800, 7, 3.2, 1394
60, 800, 7, 3.2, 123
60, 800, 7, 3.2, 118
60, 800, 7, 3.2, 1469
60, 800, 7, 3.2, 2362
60, 800, 7, 3.2, 2273
60, 800, 7, 3.2, 130
60, 800, 7, 3.2, 1118
60, 800, 7, 3.2, 116
60, 800, 7, 3.2, 145
60, 800, 7, 3.2, 1051
60, 800, 7, 3.2, 253
60, 800, 7, 3.2, 145
60, 800, 7, 12.8, 121
60, 800, 7, 12.8, 446
60, 800, 7, 12.8, 233
60, 800, 7, 12.8, 1565
60, 800, 7, 12.8, 538
60, 800, 7, 12.8, 1313
60, 800, 7, 12.8, 111
60, 800, 7, 12.8, 362
60, 800, 7, 12.8, 122
60, 800, 7, 12.8, 401
60, 800, 7, 12.8, 3178
60, 800, 7, 12.8, 211
60, 800, 7, 12.8, 123
60, 800, 7, 12.8, 129
60, 800, 7, 12.8, 471
60, 800, 7, 12.8, 290
60, 800, 7, 12.8, 379
60, 800, 7, 12.8, 190
60, 800, 7, 12.8, 2056
60, 800, 7, 12.8, 133
60, 800, 7, 51.2, 118
60, 800, 7, 51.2, 314
60, 800, 7, 51.2, 959
60, 800, 7, 51.2, 128
60, 800, 7, 51.2, 521
60, 800, 7, 51.2, 124
60, 800, 7, 51.2, 309
60, 800, 7, 51.2, 163
60, 800, 7, 51.2, 118
60, 800, 7, 51.2, 219
60, 800, 7, 51.2, 443
60, 800, 7, 51.2, 1014
60, 800, 7, 51.2, 108
60, 800, 7, 51.2, 523
60, 800, 7, 51.2, 148
60, 800, 7, 51.2, 443
60, 800, 7, 51.2, 239
60, 800, 7, 51.2, 160
60, 800, 7, 51.2, 128
60, 800, 7, 51.2, 119
60, 800, 7, 204.8, 128
60, 800, 7, 204.8, 173
60, 800, 7, 204.8, 314
60, 800, 7, 204.8, 178
60, 800, 7, 204.8, 256
60, 800, 7, 204.8, 127
60, 800, 7, 204.8, 350
60, 800, 7, 204.8, 126
60, 800, 7, 204.8, 141
60, 800, 7, 204.8, 121
60, 800, 7, 204.8, 110
60, 800, 7, 204.8, 128
60, 800, 7, 204.8, 448
60, 800, 7, 204.8, 170
60, 800, 7, 204.8, 191
60, 800, 7, 204.8, 216
60, 800, 7, 204.8, 1119
60, 800, 7, 204.8, 136
60, 800, 7, 204.8, 127
60, 800, 7, 204.8, 241
60, 800, 7, 819.2, 372
60, 800, 7, 819.2, 175
60, 800, 7, 819.2, 247
60, 800, 7, 819.2, 110
60, 800, 7, 819.2, 130
60, 800, 7, 819.2, 202
60, 800, 7, 819.2, 345
60, 800, 7, 819.2, 117
60, 800, 7, 819.2, 138
60, 800, 7, 819.2, 156
60, 800, 7, 819.2, 207
60, 800, 7, 819.2, 162
60, 800, 7, 819.2, 343
60, 800, 7, 819.2, 211
60, 800, 7, 819.2, 112
60, 800, 7, 819.2, 198
60, 800, 7, 819.2, 223
60, 800, 7, 819.2, 118
60, 800, 7, 819.2, 158
60, 800, 7, 819.2, 378
60, 800, 6, 0.8, 428
60, 800, 6, 0.8, 132
60, 800, 6, 0.8, 1206
60, 800, 6, 0.8, 100
60, 800, 6, 0.8, 105
60, 800, 6, 0.8, 3336
60, 800, 6, 0.8, 224
60, 800, 6, 0.8, 1489
60, 800, 6, 0.8, 678
60, 800, 6, 0.8, 164
60, 800, 6, 0.8, 114
60, 800, 6, 0.8, 124
60, 800, 6, 0.8, 192
60, 800, 6, 0.8, 121
60, 800, 6, 0.8, 12598
60, 800, 6, 0.8, 126
60, 800, 6, 0.8, 1722
60, 800, 6, 0.8, 606
60, 800, 6, 0.8, 679
60, 800, 6, 0.8, 362
60, 800, 6, 3.2, 113
60, 800, 6, 3.2, 628
60, 800, 6, 3.2, 145
60, 800, 6, 3.2, 110
60, 800, 6, 3.2, 119
60, 800, 6, 3.2, 115
60, 800, 6, 3.2, 2590
60, 800, 6, 3.2, 101
60, 800, 6, 3.2, 147
60, 800, 6, 3.2, 143
60, 800, 6, 3.2, 103
60, 800, 6, 3.2, 634
60, 800, 6, 3.2, 108
60, 800, 6, 3.2, 109
60, 800, 6, 3.2, 123
60, 800, 6, 3.2, 143
60, 800, 6, 3.2, 115
60, 800, 6, 3.2, 502
60, 800, 6, 3.2, 98
60, 800, 6, 3.2, 239
60, 800, 6, 12.8, 133
60, 800, 6, 12.8, 236
60, 800, 6, 12.8, 119
60, 800, 6, 12.8, 107
60, 800, 6, 12.8, 240
60, 800, 6, 12.8, 308
60, 800, 6, 12.8, 155
60, 800, 6, 12.8, 121
60, 800, 6, 12.8, 160
60, 800, 6, 12.8, 114
60, 800, 6, 12.8, 95
60, 800, 6, 12.8, 203
60, 800, 6, 12.8, 257
60, 800, 6, 12.8, 122
60, 800, 6, 12.8, 172
60, 800, 6, 12.8, 240
60, 800, 6, 12.8, 148
60, 800, 6, 12.8, 127
60, 800, 6, 12.8, 783
60, 800, 6, 12.8, 283
60, 800, 6, 51.2, 346
60, 800, 6, 51.2, 131
60, 800, 6, 51.2, 421
60, 800, 6, 51.2, 1563
60, 800, 6, 51.2, 272
60, 800, 6, 51.2, 185
60, 800, 6, 51.2, 173
60, 800, 6, 51.2, 105
60, 800, 6, 51.2, 403
60, 800, 6, 51.2, 262
60, 800, 6, 51.2, 138
60, 800, 6, 51.2, 123
60, 800, 6, 51.2, 391
60, 800, 6, 51.2, 97
60, 800, 6, 51.2, 283
60, 800, 6, 51.2, 713
60, 800, 6, 51.2, 131
60, 800, 6, 51.2, 174
60, 800, 6, 51.2, 301
60, 800, 6, 51.2, 403
60, 800, 6, 204.8, 121
60, 800, 6, 204.8, 94
60, 800, 6, 204.8, 113
60, 800, 6, 204.8, 105
60, 800, 6, 204.8, 113
60, 800, 6, 204.8, 382
60, 800, 6, 204.8, 286
60, 800, 6, 204.8, 115
60, 800, 6, 204.8, 657
60, 800, 6, 204.8, 181
60, 800, 6, 204.8, 299
60, 800, 6, 204.8, 186
60, 800, 6, 204.8, 174
60, 800, 6, 204.8, 518
60, 800, 6, 204.8, 132
60, 800, 6, 204.8, 578
60, 800, 6, 204.8, 103
60, 800, 6, 204.8, 219
60, 800, 6, 204.8, 141
60, 800, 6, 204.8, 105
60, 800, 6, 819.2, 171
60, 800, 6, 819.2, 187
60, 800, 6, 819.2, 207
60, 800, 6, 819.2, 138
60, 800, 6, 819.2, 134
60, 800, 6, 819.2, 109
60, 800, 6, 819.2, 191
60, 800, 6, 819.2, 95
60, 800, 6, 819.2, 303
60, 800, 6, 819.2, 113
60, 800, 6, 819.2, 345
60, 800, 6, 819.2, 107
60, 800, 6, 819.2, 108
60, 800, 6, 819.2, 367
60, 800, 6, 819.2, 197
60, 800, 6, 819.2, 133
60, 800, 6, 819.2, 143
60, 800, 6, 819.2, 99
60, 800, 6, 819.2, 137
60, 800, 6, 819.2, 99
60, 800, 5, 0.8, 675
60, 800, 5, 0.8, 139
60, 800, 5, 0.8, 115
60, 800, 5, 0.8, 856
60, 800, 5, 0.8, 167
60, 800, 5, 0.8, 133
60, 800, 5, 0.8, 137
60, 800, 5, 0.8, 102
60, 800, 5, 0.8, 104
60, 800, 5, 0.8, 88
60, 800, 5, 0.8, 257
60, 800, 5, 0.8, 148
60, 800, 5, 0.8, 390
60, 800, 5, 0.8, 85
60, 800, 5, 0.8, 84
60, 800, 5, 0.8, 110
60, 800, 5, 0.8, 91
60, 800, 5, 0.8, 127
60, 800, 5, 0.8, 97
60, 800, 5, 0.8, 3440
60, 800, 5, 3.2, 205
60, 800, 5, 3.2, 1029
60, 800, 5, 3.2, 88
60, 800, 5, 3.2, 90
60, 800, 5, 3.2, 2233
60, 800, 5, 3.2, 86
60, 800, 5, 3.2, 111
60, 800, 5, 3.2, 109
60, 800, 5, 3.2, 338
60, 800, 5, 3.2, 127
60, 800, 5, 3.2, 113
60, 800, 5, 3.2, 147
60, 800, 5, 3.2, 90
60, 800, 5, 3.2, 199
60, 800, 5, 3.2, 96
60, 800, 5, 3.2, 117
60, 800, 5, 3.2, 89
60, 800, 5, 3.2, 78
60, 800, 5, 3.2, 147
60, 800, 5, 3.2, 1658
60, 800, 5, 12.8, 103
60, 800, 5, 12.8, 415
60, 800, 5, 12.8, 85
60, 800, 5, 12.8, 310
60, 800, 5, 12.8, 183
60, 800, 5, 12.8, 142
60, 800, 5, 12.8, 324
60, 800, 5, 12.8, 368
60, 800, 5, 12.8, 98
60, 800, 5, 12.8, 119
60, 800, 5, 12.8, 105
60, 800, 5, 12.8, 355
60, 800, 5, 12.8, 146
60, 800, 5, 12.8, 109
60, 800, 5, 12.8, 107
60, 800, 5, 12.8, 115
60, 800, 5, 12.8, 83
60, 800, 5, 12.8, 100
60, 800, 5, 12.8, 85
60, 800, 5, 12.8, 150
60, 800, 5, 51.2, 101
60, 800, 5, 51.2, 180
60, 800, 5, 51.2, 79
60, 800, 5, 51.2, 390
60, 800, 5, 51.2, 113
60, 800, 5, 51.2, 365
60, 800, 5, 51.2, 399
60, 800, 5, 51.2, 149
60, 800, 5, 51.2, 277
60, 800, 5, 51.2, 102
60, 800, 5, 51.2, 371
60, 800, 5, 51.2, 328
60, 800, 5, 51.2, 83
60, 800, 5, 51.2, 267
60, 800, 5, 51.2, 174
60, 800, 5, 51.2, 144
60, 800, 5, 51.2, 118
60, 800, 5, 51.2, 428
60, 800, 5, 51.2, 115
60, 800, 5, 51.2, 120
60, 800, 5, 204.8, 276
60, 800, 5, 204.8, 108
60, 800, 5, 204.8, 217
60, 800, 5, 204.8, 83
60, 800, 5, 204.8, 307
60, 800, 5, 204.8, 92
60, 800, 5, 204.8, 449
60, 800, 5, 204.8, 153
60, 800, 5, 204.8, 82
60, 800, 5, 204.8, 89
60, 800, 5, 204.8, 93
60, 800, 5, 204.8, 226
60, 800, 5, 204.8, 235
60, 800, 5, 204.8, 109
60, 800, 5, 204.8, 328
60, 800, 5, 204.8, 94
60, 800, 5, 204.8, 139
60, 800, 5, 204.8, 336
60, 800, 5, 204.8, 168
60, 800, 5, 204.8, 114
60, 800, 5, 819.2, 192
60, 800, 5, 819.2, 87
60, 800, 5, 819.2, 182
60, 800, 5, 819.2, 121
60, 800, 5, 819.2, 310
60, 800, 5, 819.2, 83
60, 800, 5, 819.2, 85
60, 800, 5, 819.2, 115
60, 800, 5, 819.2, 157
60, 800, 5, 819.2, 174
60, 800, 5, 819.2, 152
60, 800, 5, 819.2, 255
60, 800, 5, 819.2, 198
60, 800, 5, 819.2, 398
60, 800, 5, 819.2, 151
60, 800, 5, 819.2, 123
60, 800, 5, 819.2, 167
60, 800, 5, 819.2, 79
60, 800, 5, 819.2, 108
60, 800, 5, 819.2, 187
60, 800, 4, 0.8, 401
60, 800, 4, 0.8, 69
60, 800, 4, 0.8, 563
60, 800, 4, 0.8, 93
60, 800, 4, 0.8, 70
60, 800, 4, 0.8, 79
60, 800, 4, 0.8, 94
60, 800, 4, 0.8, 94
60, 800, 4, 0.8, 70
60, 800, 4, 0.8, 498
60, 800, 4, 0.8, 265
60, 800, 4, 0.8, 71
60, 800, 4, 0.8, 263
60, 800, 4, 0.8, 102
60, 800, 4, 0.8, 76
60, 800, 4, 0.8, 71
60, 800, 4, 0.8, 71
60, 800, 4, 0.8, 117
60, 800, 4, 0.8, 89
60, 800, 4, 0.8, 116
60, 800, 4, 3.2, 159
60, 800, 4, 3.2, 64
60, 800, 4, 3.2, 144
60, 800, 4, 3.2, 581
60, 800, 4, 3.2, 245
60, 800, 4, 3.2, 78
60, 800, 4, 3.2, 531
60, 800, 4, 3.2, 374
60, 800, 4, 3.2, 510
60, 800, 4, 3.2, 67
60, 800, 4, 3.2, 169
60, 800, 4, 3.2, 88
60, 800, 4, 3.2, 63
60, 800, 4, 3.2, 87
60, 800, 4, 3.2, 74
60, 800, 4, 3.2, 90
60, 800, 4, 3.2, 88
60, 800, 4, 3.2, 283
60, 800, 4, 3.2, 89
60, 800, 4, 3.2, 216
60, 800, 4, 12.8, 70
60, 800, 4, 12.8, 222
60, 800, 4, 12.8, 75
60, 800, 4, 12.8, 122
60, 800, 4, 12.8, 95
60, 800, 4, 12.8, 197
60, 800, 4, 12.8, 85
60, 800, 4, 12.8, 473
60, 800, 4, 12.8, 68
60, 800, 4, 12.8, 238
60, 800, 4, 12.8, 99
60, 800, 4, 12.8, 399
60, 800, 4, 12.8, 84
60, 800, 4, 12.8, 65
60, 800, 4, 12.8, 75
60, 800, 4, 12.8, 528
60, 800, 4, 12.8, 79
60, 800, 4, 12.8, 102
60, 800, 4, 12.8, 184
60, 800, 4, 12.8, 110
60, 800, 4, 51.2, 75
60, 800, 4, 51.2, 70
60, 800, 4, 51.2, 393
60, 800, 4, 51.2, 133
60, 800, 4, 51.2, 274
60, 800, 4, 51.2, 149
60, 800, 4, 51.2, 86
60, 800, 4, 51.2, 68
60, 800, 4, 51.2, 85
60, 800, 4, 51.2, 514
60, 800, 4, 51.2, 82
60, 800, 4, 51.2, 378
60, 800, 4, 51.2, 78
60, 800, 4, 51.2, 94
60, 800, 4, 51.2, 124
60, 800, 4, 51.2, 181
60, 800, 4, 51.2, 69
60, 800, 4, 51.2, 98
60, 800, 4, 51.2, 119
60, 800, 4, 51.2, 90
60, 800, 4, 204.8, 101
60, 800, 4, 204.8, 383
60, 800, 4, 204.8, 103
60, 800, 4, 204.8, 117
60, 800, 4, 204.8, 84
60, 800, 4, 204.8, 121
60, 800, 4, 204.8, 206
60, 800, 4, 204.8, 71
60, 800, 4, 204.8, 81
60, 800, 4, 204.8, 123
60, 800, 4, 204.8, 171
60, 800, 4, 204.8, 120
60, 800, 4, 204.8, 154
60, 800, 4, 204.8, 101
60, 800, 4, 204.8, 96
60, 800, 4, 204.8, 111
60, 800, 4, 204.8, 81
60, 800, 4, 204.8, 192
60, 800, 4, 204.8, 154
60, 800, 4, 204.8, 124
60, 800, 4, 819.2, 81
60, 800, 4, 819.2, 107
60, 800, 4, 819.2, 79
60, 800, 4, 819.2, 71
60, 800, 4, 819.2, 180
60, 800, 4, 819.2, 68
60, 800, 4, 819.2, 190
60, 800, 4, 819.2, 91
60, 800, 4, 819.2, 167
60, 800, 4, 819.2, 95
60, 800, 4, 819.2, 66
60, 800, 4, 819.2, 237
60, 800, 4, 819.2, 78
60, 800, 4, 819.2, 85
60, 800, 4, 819.2, 104
60, 800, 4, 819.2, 125
60, 800, 4, 819.2, 149
60, 800, 4, 819.2, 196
60, 800, 4, 819.2, 100
60, 800, 4, 819.2, 83
60, 800, 3, 0.8, 141
60, 800, 3, 0.8, 286
60, 800, 3, 0.8, 64
60, 800, 3, 0.8, 106
60, 800, 3, 0.8, 59
60, 800, 3, 0.8, 95
60, 800, 3, 0.8, 55
60, 800, 3, 0.8, 54
60, 800, 3, 0.8, 252
60, 800, 3, 0.8, 68
60, 800, 3, 0.8, 287
60, 800, 3, 0.8, 56
60, 800, 3, 0.8, 82
60, 800, 3, 0.8, 87
60, 800, 3, 0.8, 282
60, 800, 3, 0.8, 364
60, 800, 3, 0.8, 67
60, 800, 3, 0.8, 66
60, 800, 3, 0.8, 224
60, 800, 3, 0.8, 75
60, 800, 3, 3.2, 54
60, 800, 3, 3.2, 83
60, 800, 3, 3.2, 48
60, 800, 3, 3.2, 58
60, 800, 3, 3.2, 75
60, 800, 3, 3.2, 87
60, 800, 3, 3.2, 59
60, 800, 3, 3.2, 81
60, 800, 3, 3.2, 106
60, 800, 3, 3.2, 52
60, 800, 3, 3.2, 99
60, 800, 3, 3.2, 67
60, 800, 3, 3.2, 144
60, 800, 3, 3.2, 63
60, 800, 3, 3.2, 238
60, 800, 3, 3.2, 283
60, 800, 3, 3.2, 57
60, 800, 3, 3.2, 151
60, 800, 3, 3.2, 122
60, 800, 3, 3.2, 63
60, 800, 3, 12.8, 62
60, 800, 3, 12.8, 59
60, 800, 3, 12.8, 110
60, 800, 3, 12.8, 189
60, 800, 3, 12.8, 170
60, 800, 3, 12.8, 64
60, 800, 3, 12.8, 57
60, 800, 3, 12.8, 239
60, 800, 3, 12.8, 109
60, 800, 3, 12.8, 53
60, 800, 3, 12.8, 47
60, 800, 3, 12.8, 144
60, 800, 3, 12.8, 210
